ID,SMILES,Gen,FuncGroup,Formula,SAScore,MolWt,LogP,LipinskiViolations,QEDViolations,GhoseViolations,VeberViolations,REOSViolations,RuleOf3Violations,HDonors,HAcceptors,RotBonds,NumAtoms,MolarRefractivity,TPSA,FormalCharge,NumHeavyAtoms,NumRings,PAINSFilter,BRENKFilter,BRENKMatches,MinBindingEnergy,AvgBindingEnergy,SynthSuccessProb,RetroSolved,RetroPrecursors,RetroSteps,image_path
1349347,O=C(Nc1cccc(-c2cccc(C(=O)Nc3cn[nH]n3)c2)c1)Nc1cnc2ccccc2n1,9.0,,C24H18N8O2,2.5,450.2,4.3,0.0,2.0,0.0,0.0,0.0,5.0,4.0,6.0,5.0,34.0,128.4,137.6,0.0,34.0,5.0,True,True,,-9.4,-8.5,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1349347.png
1350058,O=C(Cc1ccc(-c2cccc(CNC(=O)c3cccc(-n4cnnn4)c3)c2)cc1)Nc1cccc(-c2nn[nH]n2)c1,9.0,,C30H24N10O2,2.6,556.2,3.6,1.0,2.0,2.0,1.0,2.0,4.0,3.0,9.0,9.0,42.0,154.1,156.3,0.0,42.0,6.0,True,True,,-9.4,-8.5,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1350058.png
1346897,O=C(CCc1ccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)cc1)Nc1cccc(-c2nn[nH]n2)c1,7.0,,C24H20N10O2,2.5,480.2,2.9,0.0,2.0,2.0,1.0,0.0,4.0,4.0,8.0,8.0,36.0,130.6,167.1,0.0,36.0,5.0,True,True,,-9.4,-8.8,0.994,True,3.0,2.0,z_tmp/DSX_Strctures/1346897.png
1346866,Cc1cc(C(=O)NCc2cccc(-c3nn[nH]n3)c2)cc(N2CCN(C(=O)CNC(=O)c3ncoc3-c3cccc(F)c3)CC2)n1,7.0,Halogen,C31H29FN10O4,3.0,624.2,2.4,1.0,2.0,2.0,1.0,2.0,3.0,3.0,10.0,9.0,46.0,162.8,175.1,0.0,46.0,6.0,True,True,,-9.4,-9.2,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1346866.png
1346923,Cc1cc(C(=O)NCc2cccc(-c3nn[nH]n3)c2)cc(N2CCC(C(=O)Nc3nn[nH]n3)CC2)c1,7.0,Amine,C23H25N11O2,2.7,487.2,1.5,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,7.0,36.0,129.7,170.4,0.0,36.0,5.0,True,True,,-9.4,-8.8,0.994,True,3.0,2.0,z_tmp/DSX_Strctures/1346923.png
1350022,O=C(Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(-c2cccc(-c3cn[nH]n3)c2)c1,9.0,,C29H22N8O,2.6,498.2,5.2,1.0,3.0,2.0,0.0,1.0,4.0,3.0,6.0,7.0,38.0,144.6,125.1,0.0,38.0,6.0,True,True,,-9.4,-9.0,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1350022.png
1349921,O=C(Nc1cncc(-c2cccc(C(=O)Nc3cn[nH]n3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,9.0,,C22H17N11O2,2.7,467.2,2.9,0.0,2.0,0.0,1.0,0.0,4.0,5.0,8.0,6.0,35.0,126.3,179.2,0.0,35.0,5.0,True,True,,-9.4,-8.5,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1349921.png
1343178,Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-c2nn[nH]n2)c1,5.0,Amine,C24H21N11O2,2.6,495.2,2.7,0.0,2.0,2.0,1.0,0.0,4.0,5.0,9.0,7.0,37.0,133.4,179.2,0.0,37.0,5.0,True,True,,-9.4,-8.9,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1343178.png
1349938,O=C(NCc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,9.0,,C29H23N11O2,2.7,557.2,4.3,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,8.0,42.0,154.9,179.2,0.0,42.0,6.0,True,True,,-9.4,-8.8,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1349938.png
1349993,O=C(Cc1ccc(-c2cccc(CNC(=O)Nc3nn[nH]n3)c2)cc1)Nc1cccc(-n2cnnn2)c1,9.0,,C24H21N11O2,2.6,495.2,2.3,0.0,2.0,2.0,1.0,0.0,4.0,4.0,9.0,8.0,37.0,133.4,168.3,0.0,37.0,5.0,True,True,,-9.4,-9.1,0.994,True,5.0,2.0,z_tmp/DSX_Strctures/1349993.png
1348733,Cc1ccc(C(=O)NC(=O)NCc2cccc(C(=O)NCC(=O)Nc3nn[nH]n3)c2)cc1Nc1ccc(C(F)(F)F)nn1,8.0,Amine,C25H22F3N11O4,2.9,597.2,2.1,2.0,3.0,2.0,1.0,3.0,4.0,6.0,10.0,9.0,43.0,142.8,208.7,0.0,43.0,4.0,True,True,,-9.4,-8.9,0.952,True,5.0,7.0,z_tmp/DSX_Strctures/1348733.png
1348543,O=C(NCc1ccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)cc1)Nc1cccc(-c2nnn[nH]2)c1,8.0,,C23H19N11O2,2.6,481.2,2.6,0.0,2.0,1.0,1.0,0.0,4.0,5.0,8.0,7.0,36.0,129.5,179.2,0.0,36.0,5.0,True,True,,-9.4,-8.5,0.987,True,5.0,3.0,z_tmp/DSX_Strctures/1348543.png
1349771,O=C(Cc1ccc(-c2cccc(NC(=O)Nc3nn[nH]n3)c2)cc1)Nc1cccc(-c2nnn[nH]2)c1,9.0,,C23H19N11O2,2.6,481.2,2.9,0.0,2.0,2.0,1.0,0.0,4.0,5.0,8.0,7.0,36.0,130.6,179.2,0.0,36.0,5.0,True,True,,-9.4,-8.5,0.987,True,5.0,3.0,z_tmp/DSX_Strctures/1349771.png
1349804,Cc1ccc(C(=O)NC(=O)NCC(=O)Nc2cccc(-c3nn[nH]n3)c2)cc1Nc1ccc2c(c1)CC(=O)N2,9.0,Amine,C26H23N9O4,2.7,525.2,2.5,2.0,3.0,2.0,1.0,2.0,4.0,6.0,8.0,7.0,39.0,142.3,182.9,0.0,39.0,5.0,True,True,,-9.4,-8.9,0.952,True,4.0,7.0,z_tmp/DSX_Strctures/1349804.png
1351792,O=C(Nc1cccc(CN2CCN(c3cccc(-c4nn[nH]n4)c3)CC2)c1)c1cccc(-c2nn[nH]n2)c1,10.0,Amine,C26H25N11O,2.6,507.2,2.6,1.0,2.0,2.0,1.0,1.0,3.0,3.0,9.0,7.0,38.0,141.1,144.5,0.0,38.0,6.0,True,True,,-9.4,-8.9,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1351792.png
1351790,O=C(Nc1cccc(-c2cccc(CNC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1ccc(-c2cn[nH]n2)cn1,10.0,,C29H23N11O2,2.8,557.2,4.3,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,8.0,42.0,154.9,179.1,0.0,42.0,6.0,True,True,,-9.4,-9.2,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1351790.png
1346818,O=C(Nc1cccc(CNc2cccc(C(=O)Nc3nn[nH]n3)c2)c1)c1cccc(-c2nn[nH]n2)c1,7.0,Amine,C23H19N11O2,2.5,481.2,2.5,0.0,2.0,1.0,1.0,0.0,4.0,5.0,9.0,8.0,36.0,129.9,179.2,0.0,36.0,5.0,True,True,,-9.4,-8.8,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1346818.png
1346799,O=C(CCc1ccc(C(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,7.0,,C31H26N10O2,2.6,570.2,4.2,1.0,2.0,2.0,1.0,2.0,5.0,4.0,8.0,10.0,43.0,159.2,167.1,0.0,43.0,6.0,True,True,,-9.4,-9.2,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1346799.png
1351821,O=C(Nc1cccc(-c2cccc(-c3ccc(C(=O)O)cn3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,10.0,CarboxylicAcid,C26H19N7O3,2.4,477.2,4.9,0.0,2.0,1.0,1.0,0.0,5.0,4.0,6.0,6.0,36.0,134.3,145.8,0.0,36.0,5.0,True,True,,-9.4,-8.1,0.952,True,5.0,7.0,z_tmp/DSX_Strctures/1351821.png
1348275,CCN(C)Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1ccc(C(F)(F)F)nn1,8.0,Amine,C25H25F3N10O2,3.0,554.2,3.5,1.0,2.0,2.0,1.0,2.0,5.0,4.0,9.0,9.0,40.0,138.1,153.7,0.0,40.0,4.0,True,True,,-9.4,-8.1,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1348275.png
1348265,O=C(O)c1cccc(CCNC(=O)c2cccc(-c3cccc(NC(=O)c4cccc(-c5nn[nH]n5)c4)c3)c2)c1,8.0,CarboxylicAcid,C30H24N6O4,2.4,532.2,4.5,1.0,2.0,2.0,1.0,2.0,5.0,4.0,6.0,9.0,40.0,148.9,150.0,0.0,40.0,5.0,True,True,,-9.4,-9.0,0.956,True,3.0,6.0,z_tmp/DSX_Strctures/1348265.png
1349932,O=C(Nc1cccc(-c2cccc(CNC(=O)c3cccc(-c4nn[nH]n4)n3)c2)c1)c1cccc(-c2nn[nH]n2)c1,9.0,,C28H21N11O2,2.7,543.2,3.3,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,8.0,41.0,148.0,180.0,0.0,41.0,6.0,True,True,,-9.4,-9.0,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1349932.png
1348510,Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1ccc(C(=O)O)c(F)c1,8.0,Halogen,C24H20FN7O4,2.5,489.2,3.4,0.0,2.0,1.0,1.0,0.0,5.0,5.0,7.0,7.0,36.0,127.1,162.0,0.0,36.0,4.0,True,True,,-9.4,-8.1,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1348510.png
1340224,O=C(Nc1nc(Cc2cc(F)cc(F)c2)no1)c1cccc(S(=O)(=O)c2cccc(-c3nn[nH]n3)c2)c1,3.0,Halogen,C23H15F2N7O4S,2.8,523.1,3.2,1.0,2.0,1.0,1.0,1.0,4.0,2.0,9.0,7.0,37.0,122.9,156.6,0.0,37.0,5.0,True,True,,-9.4,-8.9,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1340224.png
1349859,Cc1cc(C(=O)NC(=O)NCc2cccc(-n3cnnn3)c2)cc(-c2cccc(-c3nn[nH]n3)c2)c1,9.0,,C24H20N10O2,2.7,480.2,2.5,0.0,2.0,1.0,1.0,0.0,3.0,3.0,9.0,6.0,36.0,128.6,156.3,0.0,36.0,5.0,True,True,,-9.4,-9.0,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1349859.png
1349730,Cc1cc(C)c(Nc2ccc(C(F)F)nn2)c(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)c1,9.0,Amine,C23H21F2N9O2,2.9,493.2,3.6,0.0,2.0,1.0,1.0,0.0,5.0,4.0,8.0,7.0,36.0,125.5,150.5,0.0,36.0,4.0,True,True,,-9.4,-8.6,0.994,True,3.0,2.0,z_tmp/DSX_Strctures/1349730.png
1347292,Cc1ccc(-c2cccc(-c3cnn(CC(=O)Nc4nn[nH]n4)c3)c2)cc1Nc1ccc(C(F)F)nc1,7.0,Amine,C25H21F2N9O,2.9,501.2,4.8,1.0,2.0,2.0,0.0,1.0,4.0,3.0,8.0,8.0,37.0,133.1,126.3,0.0,37.0,5.0,True,True,,-9.4,-8.8,0.987,True,5.0,3.0,z_tmp/DSX_Strctures/1347292.png
1349682,O=C(Nc1nn[nH]n1)c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-c2nn[nH]n2)c1,9.0,Amine,C22H16N14O,2.9,492.2,2.2,1.0,3.0,2.0,1.0,1.0,4.0,5.0,11.0,7.0,37.0,130.1,204.5,0.0,37.0,6.0,True,True,,-9.4,-8.8,0.952,True,5.0,7.0,z_tmp/DSX_Strctures/1349682.png
1349677,O=C(Nc1cccc(-c2cccc(C(=O)NCc3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,9.0,,C29H23N11O2,2.6,557.2,4.3,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,8.0,42.0,154.9,179.2,0.0,42.0,6.0,True,True,,-9.4,-8.7,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1349677.png
1349712,O=C(Nc1cccc(-c2cccc(C(=O)Nc3cn[nH]n3)c2)c1)c1cccc(-n2cncn2)c1,9.0,,C24H18N8O2,2.5,450.2,3.6,0.0,2.0,0.0,0.0,0.0,4.0,3.0,7.0,6.0,34.0,125.5,130.5,0.0,34.0,5.0,True,True,,-9.4,-8.3,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1349712.png
1352051,O=C(c1cccc(-c2cccc(Nc3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-c2nn[nH]n2)c1,10.0,Amine,C27H19N9O,2.6,485.2,4.7,0.0,2.0,2.0,0.0,0.0,4.0,3.0,8.0,7.0,37.0,137.8,138.0,0.0,37.0,6.0,True,True,,-9.4,-8.8,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1352051.png
1347737,Cc1ccc(-c2cccc(C(=O)NCC(=O)Nc3nn[nH]n3)c2)cc1Nc1ccc(-c2nn[nH]n2)cc1,8.0,Amine,C24H21N11O2,2.6,495.2,2.5,0.0,2.0,2.0,1.0,0.0,4.0,5.0,9.0,8.0,37.0,134.7,179.2,0.0,37.0,5.0,True,True,,-9.4,-8.9,0.952,True,5.0,7.0,z_tmp/DSX_Strctures/1347737.png
1347255,O=C(CN1CCN(C(=O)c2cccc(-c3nn[nH]n3)c2)CC1)Nc1cccc(-c2cccc(CNC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1,7.0,Amine,C35H32N12O3,2.8,668.3,3.0,1.0,2.0,2.0,1.0,2.0,5.0,4.0,10.0,10.0,50.0,183.2,190.7,0.0,50.0,7.0,True,True,,-9.4,-8.5,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1347255.png
1347820,Cc1cnc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1ccc(C(F)(F)F)nn1,8.0,Amine,C21H17F3N10O2,2.9,498.1,2.8,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,6.0,36.0,118.6,163.4,0.0,36.0,4.0,True,True,,-9.4,-8.4,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1347820.png
1351172,O=C(Nc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(-c2cccc(C(=O)Nc3cn[nH]n3)c2)c1,10.0,,C29H22N10O2,2.7,542.2,5.2,2.0,3.0,2.0,1.0,2.0,5.0,5.0,7.0,7.0,41.0,153.9,166.3,0.0,41.0,6.0,True,True,,-9.4,-8.7,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1351172.png
1351655,O=C(Cc1ccc(-c2cccc(NC(=O)Nc3nn[nH]n3)c2)cc1)Nc1cncc(-c2nn[nH]n2)c1,10.0,,C22H18N12O2,2.7,482.2,2.3,0.0,2.0,1.0,1.0,0.0,4.0,5.0,9.0,7.0,36.0,128.4,192.0,0.0,36.0,5.0,True,True,,-9.4,-8.0,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1351655.png
1351697,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1cc[nH]n1,10.0,,C24H19N9O2,2.7,465.2,4.2,0.0,2.0,1.0,1.0,0.0,5.0,5.0,6.0,6.0,35.0,130.7,153.4,0.0,35.0,5.0,True,True,,-9.4,-8.6,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1351697.png
1343252,Cc1ccc(C(=O)NCC(=O)Nc2cccc(-c3nn[nH]n3)c2)cc1NC(=O)NCc1cccc(-c2nn[nH]n2)c1,5.0,,C26H24N12O3,2.6,552.2,2.0,2.0,3.0,2.0,1.0,3.0,4.0,6.0,9.0,9.0,41.0,147.2,208.2,0.0,41.0,5.0,True,True,,-9.4,-9.0,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1343252.png
1344597,O=C(Nc1cccc(-c2ccc(C(=O)Nc3nn[nH]n3)cn2)c1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,6.0,,C27H19N11O2,2.7,529.2,3.6,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,7.0,40.0,144.8,180.0,0.0,40.0,6.0,True,True,,-9.4,-8.6,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1344597.png
1347794,Cc1cc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc(-c2ccc(C(=O)O)cn2)c1,8.0,CarboxylicAcid,C23H19N7O4,2.5,457.1,2.6,0.0,2.0,0.0,1.0,0.0,4.0,4.0,7.0,6.0,34.0,120.7,162.9,0.0,34.0,4.0,True,True,,-9.4,-8.0,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1347794.png
1347143,O=C(Cc1ccc(C(=O)N2CCN(CC(=O)Nc3nn[nH]n3)CC2)cc1)Nc1cccc(-c2nn[nH]n2)c1,7.0,Amine,C23H24N12O3,2.6,516.2,-0.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,10.0,8.0,38.0,133.5,190.7,0.0,38.0,5.0,True,True,,-9.4,-8.9,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1347143.png
1346789,Cc1cc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc(N2CCCN(C(=O)c3ncoc3-c3ccc(F)cc3)CC2)n1,7.0,Halogen,C31H29FN10O4,3.0,624.2,3.4,1.0,2.0,2.0,1.0,1.0,4.0,3.0,10.0,7.0,46.0,162.9,175.1,0.0,46.0,6.0,True,True,,-9.4,-9.0,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1346789.png
1349786,O=C(Nc1ccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)cc1)Nc1cccc(-c2cccc(-n3cnnn3)c2)c1,9.0,,C33H24N10O,2.7,576.2,6.5,2.0,3.0,3.0,0.0,2.0,4.0,3.0,8.0,7.0,44.0,167.7,139.2,0.0,44.0,7.0,True,True,,-9.4,-9.1,0.975,True,6.0,4.0,z_tmp/DSX_Strctures/1349786.png
1342568,Cc1ccc(C(=O)COc2ccc(C(=O)Nc3nn[nH]n3)cn2)cc1NC(=O)c1ncoc1-c1cccc(C(F)(F)F)c1,4.0,,C27H19F3N8O5,3.0,592.1,4.3,1.0,2.0,2.0,1.0,2.0,4.0,3.0,10.0,9.0,43.0,142.3,177.9,0.0,43.0,5.0,True,True,,-9.4,-8.9,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1342568.png
1341412,Cc1ccc(C(=O)NC(=O)NCC(=O)Nc2cccc(-c3nn[nH]n3)c2)cc1Nc1nccc(C(F)(F)F)n1,4.0,Amine,C23H19F3N10O3,2.7,540.2,2.8,1.0,2.0,2.0,1.0,1.0,4.0,5.0,9.0,7.0,39.0,130.6,179.6,0.0,39.0,4.0,True,True,,-9.4,-8.5,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1341412.png
1345164,Cc1ccc(C(=O)NC(=O)NCc2ccc(-c3nn[nH]n3)cn2)cc1Nc1cccc(-c2nn[nH]n2)c1,6.0,Amine,C23H20N12O2,2.8,496.2,2.1,0.0,2.0,2.0,1.0,0.0,4.0,5.0,10.0,7.0,37.0,131.2,192.0,0.0,37.0,5.0,True,True,,-9.4,-8.3,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1345164.png
1349505,O=C(Nc1cccc(-c2cccc(CNC(=O)c3nn[nH]n3)c2)c1)c1cccc(-c2nn[nH]n2)c1,9.0,,C23H18N10O2,2.5,466.2,2.2,0.0,2.0,0.0,1.0,0.0,4.0,4.0,8.0,7.0,35.0,124.8,167.1,0.0,35.0,5.0,True,True,,-9.4,-8.7,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1349505.png
1346177,O=C(Nc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)c1cccc(-c2cnn[nH]2)c1,7.0,,C23H17N9O2,2.7,451.2,3.2,0.0,2.0,0.0,1.0,0.0,5.0,4.0,7.0,6.0,34.0,123.8,154.2,0.0,34.0,5.0,True,True,,-9.4,-8.7,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1346177.png
1346105,Cc1ccc(C(=O)NC(=O)NCc2ccc(-c3nn[nH]n3)cc2)cc1Nc1cccc(-c2nn[nH]n2)c1,7.0,Amine,C24H21N11O2,2.6,495.2,2.7,0.0,2.0,2.0,1.0,0.0,4.0,5.0,9.0,7.0,37.0,133.4,179.2,0.0,37.0,5.0,True,True,,-9.4,-8.5,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1346105.png
1346088,O=C(NCc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)c1cncc(-c2nn[nH]n2)c1,7.0,,C22H17N11O2,2.6,467.2,1.6,0.0,2.0,0.0,1.0,0.0,4.0,4.0,9.0,7.0,35.0,122.6,180.0,0.0,35.0,5.0,True,True,,-9.4,-9.1,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1346088.png
1346241,O=C(Cc1ccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)cc1)Nc1cccc(-n2cnnn2)c1,7.0,,C23H18N10O2,2.5,466.2,2.3,0.0,2.0,0.0,1.0,0.0,3.0,3.0,9.0,7.0,35.0,125.5,156.3,0.0,35.0,5.0,True,True,,-9.4,-8.4,0.994,True,3.0,2.0,z_tmp/DSX_Strctures/1346241.png
1346161,Cc1cc(C(=O)NCc2cccc(-c3nn[nH]n3)c2)cc(N2CCCN(C(=O)c3ccc(C(=O)O)cn3)CC2)n1,7.0,Amine,C27H27N9O4,2.7,541.2,1.9,1.0,2.0,2.0,1.0,1.0,3.0,3.0,9.0,7.0,40.0,143.7,170.2,0.0,40.0,5.0,True,True,,-9.4,-8.5,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1346161.png
1338441,O=C(Nc1ccc2nnn(C3CCC3)c2c1)c1cccc(-c2cccc(C(=O)Nc3cnc(Cc4ccccc4)cn3)c2)c1,2.0,,C35H29N7O2,2.7,579.2,6.7,2.0,3.0,3.0,0.0,2.0,4.0,2.0,7.0,8.0,44.0,169.5,114.7,0.0,44.0,7.0,True,True,,-9.4,-8.9,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1338441.png
1343336,Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1NC(=O)c1cccc(-n2cnnn2)c1,5.0,,C22H17N9O,2.4,423.2,3.1,0.0,2.0,0.0,0.0,0.0,4.0,2.0,8.0,5.0,32.0,116.9,127.2,0.0,32.0,5.0,True,True,,-9.4,-8.4,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1343336.png
1343383,Cc1ccc(C(=O)NCC(=O)N2CCN(C(=O)Nc3nn[nH]n3)CC2)cc1Nc1cccc(C(=O)O)c1,5.0,Amine,C23H25N9O5,2.5,507.2,1.1,1.0,2.0,2.0,1.0,1.0,4.0,5.0,8.0,7.0,37.0,131.5,185.5,0.0,37.0,4.0,True,True,,-9.4,-8.5,0.952,True,6.0,7.0,z_tmp/DSX_Strctures/1343383.png
1346084,O=C(Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)Nc1cncc(-c2cccc(-c3nn[nH]n3)c2)c1,7.0,,C27H20N10O,2.6,500.2,4.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,8.0,7.0,38.0,140.2,150.9,0.0,38.0,6.0,True,True,,-9.4,-9.1,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1346084.png
1345177,O=C(Cc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)NCc1cccc(-c2nn[nH]n2)c1,6.0,,C24H20N10O2,2.6,480.2,2.2,0.0,2.0,1.0,1.0,0.0,4.0,4.0,8.0,8.0,36.0,129.2,167.1,0.0,36.0,5.0,True,True,,-9.4,-9.1,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1345177.png
1341697,O=C(Cc1ccc(C(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(-c2nn[nH]n2)c1,4.0,,C24H20N10O2,2.5,480.2,2.2,0.0,2.0,1.0,1.0,0.0,4.0,4.0,8.0,8.0,36.0,129.2,167.1,0.0,36.0,5.0,True,True,,-9.3,-8.5,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1341697.png
1347329,Cc1cc(C(=O)NC(=O)Nc2cccc(-c3nn[nH]n3)c2)cc(N2CCN(C(=O)CNC(=O)c3ncoc3-c3cccc(F)c3)CC2)c1,7.0,Halogen,C32H29FN10O5,3.0,652.2,3.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,8.0,48.0,170.3,191.3,0.0,48.0,6.0,True,True,,-9.3,-8.8,0.956,True,6.0,6.0,z_tmp/DSX_Strctures/1347329.png
1342294,O=C(Cc1cc(NC(=O)c2ccc(-n3cncn3)cc2)cc(-c2cccc(-c3nn[nH]n3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,4.0,,C31H23N13O2,2.9,609.2,3.7,2.0,3.0,2.0,1.0,3.0,5.0,4.0,11.0,9.0,46.0,166.3,197.8,0.0,46.0,7.0,True,True,,-9.3,-8.9,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1342294.png
1351801,O=C(Cc1ccc(-c2cccc(NC(=O)Nc3nn[nH]n3)c2)cc1)Nc1cccc(-c2cn[nH]n2)c1,10.0,,C24H20N10O2,2.6,480.2,3.5,0.0,2.0,2.0,1.0,0.0,5.0,5.0,7.0,7.0,36.0,132.8,166.3,0.0,36.0,5.0,True,True,,-9.3,-8.4,0.987,True,5.0,3.0,z_tmp/DSX_Strctures/1351801.png
1351834,Cc1ccc(C(=O)NC(=O)NCc2cc(NC(=O)Nc3nn[nH]n3)co2)cc1Nc1cn[nH]n1,10.0,Amine,C18H18N12O4,3.2,466.2,1.2,1.0,3.0,0.0,1.0,1.0,4.0,7.0,10.0,7.0,34.0,116.1,220.5,0.0,34.0,4.0,True,True,,-9.3,-8.2,0.963,True,7.0,5.0,z_tmp/DSX_Strctures/1351834.png
1346444,Cc1ccc(C(=O)NCc2ccc(C(=O)Nc3nn[nH]n3)cc2)cc1NC(=O)c1cccc(-n2cnnn2)c1,7.0,,C25H21N11O3,2.5,523.2,1.9,1.0,2.0,2.0,1.0,1.0,4.0,4.0,10.0,8.0,39.0,138.0,185.4,0.0,39.0,5.0,True,True,,-9.3,-8.7,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1346444.png
1340583,O=C(Cc1cccc(-c2ccc(C(=O)Nc3nn[nH]n3)cc2)c1)Nc1cccc(-c2nn[nH]n2)c1,3.0,,C23H18N10O2,2.5,466.2,2.5,0.0,2.0,0.0,1.0,0.0,4.0,4.0,8.0,7.0,35.0,126.0,167.1,0.0,35.0,5.0,True,True,,-9.3,-8.3,0.994,True,3.0,2.0,z_tmp/DSX_Strctures/1340583.png
